Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
11-Aug-2017 00:00,12-Aug-2017 00:00,1.41374995029122,0.0,3801.0
12-Aug-2017 00:00,13-Aug-2017 00:00,2.48788374930563,9.0,7218.0
13-Aug-2017 00:00,14-Aug-2017 00:00,0.906748339696403,4.0,2575.0
14-Aug-2017 00:00,15-Aug-2017 00:00,1.11923243259379,4.0,3925.0
15-Aug-2017 00:00,16-Aug-2017 00:00,0.808938300325436,2.0,2725.0
16-Aug-2017 00:00,17-Aug-2017 00:00,1.14011050465266,1.0,3352.0
17-Aug-2017 00:00,18-Aug-2017 00:00,1.14318007834271,1.0,3722.0
18-Aug-2017 00:00,19-Aug-2017 00:00,2.19849827010391,2.0,7031.0
19-Aug-2017 00:00,20-Aug-2017 00:00,1.42443753479818,2.0,4068.0
20-Aug-2017 00:00,21-Aug-2017 00:00,3.4164914399902,3.0,9316.0
21-Aug-2017 00:00,22-Aug-2017 00:00,0.361314920862226,1.0,1315.0
22-Aug-2017 00:00,23-Aug-2017 00:00,0.269985783027194,0.0,925.0
23-Aug-2017 00:00,24-Aug-2017 00:00,0.714614153344431,0.0,2465.0
24-Aug-2017 00:00,25-Aug-2017 00:00,0.572898025530677,0.0,1908.0
25-Aug-2017 00:00,26-Aug-2017 00:00,0.0460933150401249,0.0,138.0
26-Aug-2017 00:00,27-Aug-2017 00:00,0.154106269386787,0.0,464.0
27-Aug-2017 00:00,28-Aug-2017 00:00,0.425838105463696,1.0,1504.0
28-Aug-2017 00:00,29-Aug-2017 00:00,0.319391006522062,0.0,1052.0
29-Aug-2017 00:00,30-Aug-2017 00:00,1.60721387099358,0.0,4133.0
30-Aug-2017 00:00,31-Aug-2017 00:00,1.53589487683921,1.0,4533.0
31-Aug-2017 00:00,01-Sep-2017 00:00,1.46683508438598,2.0,4330.0
01-Sep-2017 00:00,02-Sep-2017 00:00,1.20209228107782,8.0,3101.0
02-Sep-2017 00:00,03-Sep-2017 00:00,2.65412491051338,13.0,7157.0
03-Sep-2017 00:00,04-Sep-2017 00:00,0.873480126057844,0.0,2265.0
04-Sep-2017 00:00,05-Sep-2017 00:00,1.63189198387982,5.0,4717.0
05-Sep-2017 00:00,06-Sep-2017 00:00,1.59691071594952,3.0,4686.0
